participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_customer_vignette.1.player.id_in_group,ultimatum_customer_vignette.1.player.valid_code,ultimatum_customer_vignette.1.player.payoff,ultimatum_customer_vignette.1.group.id_in_subsession,ultimatum_customer_vignette.1.group.amount_offered,ultimatum_customer_vignette.1.group.offer_accepted,ultimatum_customer_vignette.1.subsession.round_number,ultimatum_banker_vignette.1.player.id_in_group,ultimatum_banker_vignette.1.player.valid_code,ultimatum_banker_vignette.1.player.payoff,ultimatum_banker_vignette.1.group.id_in_subsession,ultimatum_banker_vignette.1.group.amount_offered,ultimatum_banker_vignette.1.group.offer_accepted,ultimatum_banker_vignette.1.subsession.round_number
104,h4m5q3y8,,0,9,10,ultimatum_banker_vignette,1,Results,10.61.164.249,2017-08-17 17:04:59.292916+00:00,0,1,A3K9LVJLXFD42S,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,104,0,1,1,,,,,,,,1,,0,47,0,1,1
105,l52u7j57,,0,3,10,consent_start2_copy,1,Proceed,10.229.95.34,2017-08-17 17:05:14.832242+00:00,0,1,A1A3B77BG6NV8Y,3JAOYWH7VJJ8PJ41XMYS8GESPTO9LT,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,105,0,1,1,,,,,,,,105,,0,1,,,1
106,xqsmlbom,,0,11,10,ultimatum_banker_vignette,1,Validation,10.186.38.2,2017-08-17 17:06:24.099230+00:00,0,1,A168QBUOKNFWWK,3ERET4BTVNOX5DMJCMMRTG1D0TBK9T,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,106,0,1,1,,,,,,,,2,9961109,100,47,0,1,1
107,uabtxfcg,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 17:08:18.677737+00:00,0,1,AJ31037VHIOG,3OWEPKL08ARUZ0JTU2GN7CRBZYZN7W,92,$1.17,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,107,0,1,1,,,,,,,,2,6367723,92,49,8,1,1
108,zwdbr0rb,,0,11,10,ultimatum_banker_vignette,1,Validation,10.69.198.55,2017-08-17 17:10:35.650617+00:00,0,1,A0017268R9SKD8U2Y3F,3TPZPLC3M1RC12UJ85QPYKKQUBFP3Q,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,108,0,1,1,,,,,,,,2,9379674,0,48,25,0,1
109,b1se3t8z,,0,11,10,ultimatum_banker_vignette,1,Validation,10.31.48.247,2017-08-17 17:10:51.368388+00:00,0,1,ASIULWA5R4JYU,3WRFBPLXRB3CYHI6SQDXUVFVUWEN3S,8,$0.33,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,109,0,1,1,,,,,,,,1,9716182,8,49,8,1,1
110,jomxd6h1,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 17:12:25.093453+00:00,0,1,A3QCDD464YDU4R,3E4GGUZ1T96M5T1KRD7CJTTZUNA2KS,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,110,0,1,1,,,,,,,,2,,95,51,5,1,1
111,oe59rxm8,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.109.26,2017-08-17 17:12:53.889094+00:00,0,1,A1ZPYSX30BDIVW,3B837J3LDPB1XWVDBCVFBNSHN9URS4,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,111,0,1,1,,,,,,,,1,9398280,10,50,10,1,1
112,c1lyjxxn,,0,11,10,ultimatum_banker_vignette,1,Validation,10.178.64.67,2017-08-17 17:13:16.616724+00:00,0,1,A1L7W51FO8I1MI,3PW9OPU9PRZKZSFYJ31UEEX0LHA12O,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,112,0,1,1,,,,,,,,1,8330680,5,51,5,1,1
113,rdbd06m5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.187.70.119,2017-08-17 17:13:49.206443+00:00,0,1,A2TYPIODA4XDSW,3SEPORI8WOE6ZRVA4T31CQ0AAKFAZT,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,113,0,1,1,,,,,,,,1,43485,0,52,5,0,1
114,wpukzuwo,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 17:15:19.251410+00:00,0,1,AEZ64TVDZQOU6,3H0W84IWBLH0NDQVAHBAM6O2MIUERZ,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,114,0,1,1,,,,,,,,2,1310106,0,52,5,0,1
115,znwdeaj5,,0,9,10,ultimatum_banker_vignette,1,Results,10.45.224.229,2017-08-17 17:17:19.718635+00:00,0,1,A2526X03E9SRLI,3RWE2M8QWIPGHPJ993VESXHORKVN0Y,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,115,0,1,1,,,,,,,,1,,0,53,0,1,1
116,li2vly6f,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.162.94,2017-08-17 17:19:32.983270+00:00,0,1,A3R124Y6VV18GA,3OVR4I9USQYIJAE28WAX8U26D7Z4QJ,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,116,0,1,1,,,,,,,,2,8609944,100,53,0,1,1
117,05bh8mvu,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,117,0,1,1,,,,,,,,117,,0,1,,,1
118,xsyccwqt,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,118,0,1,1,,,,,,,,118,,0,1,,,1
119,bt3zblab,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,119,0,1,1,,,,,,,,119,,0,1,,,1
120,y4dhbt3m,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,120,0,1,1,,,,,,,,120,,0,1,,,1
121,ynwx52kt,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,121,0,1,1,,,,,,,,121,,0,1,,,1
122,utfbnuwt,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,122,0,1,1,,,,,,,,122,,0,1,,,1
123,coarnnqr,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,123,0,1,1,,,,,,,,123,,0,1,,,1
124,lvgrl3so,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,124,0,1,1,,,,,,,,124,,0,1,,,1
125,lfb7tczv,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,125,0,1,1,,,,,,,,125,,0,1,,,1
126,fw6zklwf,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,126,0,1,1,,,,,,,,126,,0,1,,,1
127,68jiuzhk,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,127,0,1,1,,,,,,,,127,,0,1,,,1
128,p8gb96pb,,0,0,10,,,,,,0,0,,,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,128,0,1,1,,,,,,,,128,,0,1,,,1
1,hxipbv0b,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.109.26,2017-08-17 16:04:21.443928+00:00,0,1,A16UGMC1682375,3ITXP059PXYKZ8C037M69W6QDS0JS4,40,$0.65,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,1,0,1,1,2,,40,2,40,1,1,,,,,,,
2,gn8qcmw7,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:04:25.120990+00:00,0,1,A1H49IS4NJB5I4,3YMU66OBIONLIX8JK7P48578CP2HGD,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,2,0,1,1,2,,0,1,,,1,,,,,,,
3,3uy6vucl,,0,9,10,ultimatum_customer_vignette,1,Results,10.236.12.50,2017-08-17 16:04:33.922987+00:00,0,1,ACXKO7WRVOXWQ,31Q0U3WYDQURLTC4PFIPA5E8WXN711,20,$0.45,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,3,0,1,1,2,,20,3,20,1,1,,,,,,,
4,9lp47hu1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:04:34.512781+00:00,0,1,A39P7J60DY4WLU,30OG32W0SVQF8FY3HAUTDMJSLLWEN2,60,$0.85,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,4,0,1,1,1,7172358,60,2,40,1,1,,,,,,,
5,69gpkgkn,,0,3,10,consent_start2_copy,1,Proceed,10.69.198.55,2017-08-17 16:04:47.645035+00:00,0,1,A3UUTFA63Y9TPX,3HUTX6F6VV25VKMZP5Z5QAA8ESB2O3,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,5,0,1,1,5,,0,1,,,1,,,,,,,
6,t9v5jxv5,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:04:48.768640+00:00,0,1,A2DC7EBSBUVUQ,3G2UL9A02ETMSFD1VLU6515P48376Z,80,$1.05,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,6,0,1,1,1,4873076,80,4,20,1,1,,,,,,,
7,wtpwbkx6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.171.119.12,2017-08-17 16:04:50.461144+00:00,0,1,AQIHP9D5DG5J,3WR9XG3T64Q8DS9NCX1R83LB8HX74E,80,$1.05,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,7,0,1,1,1,293683,80,3,20,1,1,,,,,,,
8,vgxrcjzb,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.148.138,2017-08-17 16:05:05.079912+00:00,0,1,A1EIVUU0RIGPFT,3TY7ZAOG5GZF9JY6CQ3Y050KXPHK0H,100,$1.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,8,0,1,1,1,,100,18,0,1,1,,,,,,,
9,4vz2j6gs,,0,11,10,ultimatum_customer_vignette,1,Validation,10.45.50.47,2017-08-17 16:05:14.345213+00:00,0,1,A1E7YAGB5NFGF9,3180JW2OT5RJT6EPRB9YGLWYZ8S5JO,20,$0.45,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,9,0,1,1,2,5557851,20,4,20,1,1,,,,,,,
10,zbhyqdyw,,0,9,10,ultimatum_customer_vignette,1,Results,10.178.162.66,2017-08-17 16:05:30.383897+00:00,0,1,AOB6ZJTDB416G,3WJEQKOXA9H94VA2WIU9KWGYX5TA1V,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,10,0,1,1,2,,50,5,50,1,1,,,,,,,
11,o1jd9wq1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:05:34.549171+00:00,0,1,A1S6QWSCBRYSFZ,3GM6G9ZBKOCBFGV0V44OZTUTJ59MT0,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,11,0,1,1,1,3399688,50,5,50,1,1,,,,,,,
12,cdemde3q,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 16:05:38.048759+00:00,0,1,AR8AWAHW7PAZT,3UNH76FOCTK7W2UU5ARN7AM8Y7RMYP,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,12,0,1,1,2,322006,50,17,50,1,1,,,,,,,
13,3t2ysf65,,0,3,10,consent_start2_copy,1,Proceed,10.71.208.122,2017-08-17 16:05:45.203302+00:00,0,1,A241PV6A122I5X,3TS1AR6UQRTIB86CWEXAZ7I2X767F2,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,13,0,1,1,13,,0,1,,,1,,,,,,,
14,cz6t29q5,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:05:46.761178+00:00,0,1,A24O8U6HKPJKVA,3U4J9857OFQSYRUWRCBEGHRHI9E7BK,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,14,0,1,1,14,,0,1,,,1,,,,,,,
15,chu30bvp,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:05:53.039524+00:00,0,1,A24HP22WRKY2BS,3NL0RFNU0G2W87G7VRQ0C8QXE1XK4X,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,15,0,1,1,15,,0,1,,,1,,,,,,,
16,rb33yk3x,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.218.184,2017-08-17 16:05:55.784657+00:00,0,1,A2PVZDPID5909B,3BV8HQ2ZZXG4BHBZ2O6QFS7F5G9A6T,99,$1.24,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,16,0,1,1,1,2733028,99,7,1,1,1,,,,,,,
17,z9ooyf1y,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.77,2017-08-17 16:06:11.478042+00:00,0,1,A312SMN11YLE66,308Q0PEVB9S6ZIWVCJ1FG0M08PMI9G,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,17,0,1,1,1,,50,6,50,1,1,,,,,,,
18,9axjr8f4,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.205.24,2017-08-17 16:06:20.875346+00:00,0,1,AXLNLH5T4KCCF,3VHHR074H4W4B0G8IP08UKNMU3S7L7,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,18,0,1,1,2,,0,8,50,0,1,,,,,,,
19,vu3p9y6o,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.30.96,2017-08-17 16:06:24.675801+00:00,0,1,A26M997VYVK0E6,3UXUOQ9OKFCNFHP4LYBIL67B0RTA7S,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,19,0,1,1,2,,0,22,1,0,1,,,,,,,
20,bs5dt7b6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:06:32.034337+00:00,0,1,A2JTKDSMFZ3ENZ,3UN61F00HX40RUX2ZGI7ICIP9PM5RG,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,20,0,1,1,2,3655330,50,6,50,1,1,,,,,,,
21,mubfjqdc,,0,3,10,consent_start2_copy,1,Proceed,10.164.172.163,2017-08-17 16:06:35.999408+00:00,0,1,A2UPK9H28M98L0,3OLF68YTNAG0UA4A3H9U9YKSYFCFA1,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,21,0,1,1,21,,0,1,,,1,,,,,,,
22,xdj74klp,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.211.222,2017-08-17 16:06:47.192724+00:00,0,1,A23437BMZ5T1FH,3VD82FOHKR3IT2E1MYOB2NJUQJOCOM,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,22,0,1,1,1,3960919,0,47,100,1,1,,,,,,,
23,uc8xl2j9,,0,11,10,ultimatum_customer_vignette,1,Validation,10.167.190.210,2017-08-17 16:06:48.052964+00:00,0,1,A15PB4KW5686I0,3AQF3RZ559XZ78S7D4SITTI62WMF6B,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,23,0,1,1,1,1423044,0,8,50,0,1,,,,,,,
24,7drmn1qa,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 16:07:01.761162+00:00,0,1,A35BY30TC8WCL4,3MB8LZR5BG8S6FNS1JPHYPS80NSKLQ,1,$0.26,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,24,0,1,1,2,5757940,1,7,1,1,1,,,,,,,
25,cs3mt8wl,,0,9,10,ultimatum_customer_vignette,1,Results,10.93.232.18,2017-08-17 16:54:09.738616+00:00,0,1,A1U6A617Q95MTZ,3ITXP059PXYKZ8C037M69W6QDS0JS4,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,25,0,1,1,2,,0,40,100,0,1,,,,,,,
26,48m58zsf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.33.230.36,2017-08-17 16:07:14.125152+00:00,0,1,A1CWDCM0WHXQXZ,3NPI0JQDAPKH0JSDNKWGGXOOOAKPTZ,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,26,0,1,1,1,3021553,0,21,5,0,1,,,,,,,
27,0egpmyww,,0,9,10,ultimatum_customer_vignette,1,Results,10.71.208.122,2017-08-17 16:07:26.186669+00:00,0,1,A2MCRVU8I9VNHG,3U8YCDAGXQV1KMW1PVNVWRCTWV9Q0F,1,$0.26,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,27,0,1,1,2,,1,9,1,1,1,,,,,,,
28,bs3ztpxg,,0,11,10,ultimatum_customer_vignette,1,Validation,10.81.172.78,2017-08-17 16:07:45.030059+00:00,0,1,AD8MTB9V5VC9R,36U2A8VAG2EC6EURKYE7SXU492WKYI,99,$1.24,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,28,0,1,1,1,9858248,99,9,1,1,1,,,,,,,
29,utafkgec,,0,11,10,ultimatum_customer_vignette,1,Validation,10.31.48.247,2017-08-17 16:07:51.393524+00:00,0,1,A1PJLZSOUQ4MIL,3PWWM24LHTD2ASZJIOA9TOK8ZN7826,15,$0.40,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,29,0,1,1,2,110250,15,20,15,1,1,,,,,,,
30,o3nzzllu,,0,11,10,ultimatum_customer_vignette,1,Validation,10.158.162.94,2017-08-17 16:08:04.682658+00:00,0,1,A1NRFYQE076YDH,3F1567XTNXKJGGKEPR6OP2DMZZ3Q9R,1,$0.26,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,30,0,1,1,2,100076,1,10,1,1,1,,,,,,,
31,kuf7v4n0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.162.66,2017-08-17 16:08:21.160955+00:00,0,1,A3J8HISHHCVELP,3IGI0VL648Z1K6BSBOXPIYD6PN2NOF,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,31,0,1,1,1,2042649,50,11,50,1,1,,,,,,,
32,92wy5duv,,0,9,10,ultimatum_customer_vignette,1,Results,10.164.172.163,2017-08-17 16:08:22.244578+00:00,0,1,A1KS9OHP5553CF,3X66WABAJXX6OP1K5M024B6YTKKG35,99,$1.24,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,32,0,1,1,1,,99,10,1,1,1,,,,,,,
33,3ejjbzy7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.98.212,2017-08-17 16:08:24.624385+00:00,0,1,A39ROW50DWRRKT,3FE7TXL1LJ28GWZF4IR9FF58TTTQ2Z,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,33,0,1,1,2,1449753,0,15,10,0,1,,,,,,,
34,g16vfgs7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.138.121.5,2017-08-17 16:08:41.759740+00:00,0,1,A2VIO4KLFL3BUH,3R9WASFE20V1VICIF9PTQRB170JFZ2,50,$0.75,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,34,0,1,1,2,540057,50,11,50,1,1,,,,,,,
35,1sks315x,,0,9,10,ultimatum_customer_vignette,1,Results,10.31.48.247,2017-08-17 16:09:50.140959+00:00,0,1,A300BK2S2PO3Q7,3H8DHMCCWAQ983Z0O2RTFCK3REQDK3,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,35,0,1,1,1,,0,12,0,0,1,,,,,,,
36,y9ou8gcq,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.112.148,2017-08-17 16:10:20.940963+00:00,0,1,A1D4EBZX5BS0TO,33OOO72IVI0Y6UJ9IFAAWXPHPR5TCP,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,36,0,1,1,2,,0,12,0,0,1,,,,,,,
37,064e3xso,,0,3,10,consent_start2_copy,1,Proceed,10.138.121.5,2017-08-17 16:10:34.912941+00:00,0,1,A36RE2YFL3M985,3MRNMEIQW6LKS9HI923UUCXIGEVLDE,0,$0.25,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,37,0,1,1,37,,0,1,,,1,,,,,,,
