participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.treatment,session.config.real_world_currency_per_point,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_windfall_vignette.1.player.id_in_group,ultimatum_windfall_vignette.1.player.valid_code,ultimatum_windfall_vignette.1.player.payoff,ultimatum_windfall_vignette.1.group.id_in_subsession,ultimatum_windfall_vignette.1.group.amount_offered,ultimatum_windfall_vignette.1.group.offer_accepted,ultimatum_windfall_vignette.1.subsession.round_number,consent_start.1.player.id_in_group,consent_start.1.player.payoff,consent_start.1.group.id_in_subsession,consent_start.1.subsession.round_number,ultimatum_t1.1.player.id_in_group,ultimatum_t1.1.player.valid_code,ultimatum_t1.1.player.payoff,ultimatum_t1.1.group.id_in_subsession,ultimatum_t1.1.group.amount_offered,ultimatum_t1.1.group.offer_accepted,ultimatum_t1.1.subsession.round_number
108,ed169im0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,108,0.00,1,1,108,,0.00,1,,,1
109,a8jofntp,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,109,0.00,1,1,109,,0.00,1,,,1
110,eod43v0t,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,110,0.00,1,1,110,,0.00,1,,,1
111,3eagk0g0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,111,0.00,1,1,111,,0.00,1,,,1
112,ncz47k21,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,112,0.00,1,1,112,,0.00,1,,,1
113,9xrzx4bc,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,113,0.00,1,1,113,,0.00,1,,,1
114,cpurj6s1,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,114,0.00,1,1,114,,0.00,1,,,1
115,gzajh60z,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,115,0.00,1,1,115,,0.00,1,,,1
116,p17y0ils,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,116,0.00,1,1,116,,0.00,1,,,1
117,3txhz3ej,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,117,0.00,1,1,117,,0.00,1,,,1
118,c32lqvm0,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,118,0.00,1,1,118,,0.00,1,,,1
119,ajs1aduh,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,119,0.00,1,1,119,,0.00,1,,,1
120,dbfxfv9f,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,120,0.00,1,1,120,,0.00,1,,,1
121,s8x5sut5,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,121,0.00,1,1,121,,0.00,1,,,1
122,jg5lcl1t,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,122,0.00,1,1,122,,0.00,1,,,1
123,9kl22073,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,123,0.00,1,1,123,,0.00,1,,,1
124,j6te1mcd,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,124,0.00,1,1,124,,0.00,1,,,1
125,8l8q1c6y,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,125,0.00,1,1,125,,0.00,1,,,1
126,5d3jmosf,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,126,0.00,1,1,126,,0.00,1,,,1
127,ci2ozqac,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,127,0.00,1,1,127,,0.00,1,,,1
128,dopf9m7y,,0,0,9,,,,,,0,0,,,0.00,$0.25,4ovuzygq,,,3DTJ4WT8BDU63KESUW0MJPUG942ZEE,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,,,,,,,,,,,,128,0.00,1,1,128,,0.00,1,,,1
1,t0czi95i,,0,3,10,consent_start2_copy,1,Proceed,10.31.48.247,2017-08-18 13:17:00.883234+00:00,0,1,A2WCDQDLMC6J72,3137ONMDKHK9YNHHU6HYN2AVKCWGEO,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,1,0.00,1,1,1,,0.00,1,,,1,,,,,,,,,,,
2,wvfi03hc,,0,3,10,consent_start2_copy,1,Proceed,10.13.226.198,2017-08-18 13:17:01.478867+00:00,0,1,A1RT9SQ9D9DLOV,3180JW2OT5RJT6EPRB9YGLWYZBEJ5U,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,2,0.00,1,1,2,,0.00,1,,,1,,,,,,,,,,,
3,qxq4qq9q,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.16.227.159,2017-08-18 13:17:02.406197+00:00,0,1,A28HB7240OFGEW,388U7OUMF8G1WNB12ACV1HMYSKXR09,0.60,$0.85,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,3,0.00,1,1,1,6885262,0.60,28,0.40,1,1,,,,,,,,,,,
4,f3dbj7ht,,0,3,10,consent_start2_copy,1,Proceed,10.187.70.119,2017-08-18 13:17:05.223478+00:00,0,1,A1JQI98NY1RMNS,3OLQQLKKNT4JPP7I2C21KF2BC4DEJQ,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,4,0.00,1,1,4,,0.00,1,,,1,,,,,,,,,,,
5,zz8xdzik,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.7.198.126,2017-08-18 13:17:08.792583+00:00,0,1,A25N0K40JAZTN1,35GMH2SV3FWXQ0YFIPU6SBJXBYNOEJ,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,5,0.00,1,1,1,468736,0.50,4,0.50,1,1,,,,,,,,,,,
6,a3rv4n75,,0,9,10,ultimatum_windfall_vignette,1,Results,10.234.210.245,2017-08-18 13:17:10.415906+00:00,0,1,A3HBMPB74FWI1,3EFVCAY5L4O2GOXRP9G1S56P11FJ8W,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,6,0.00,1,1,1,,0.00,2,0.00,0,1,,,,,,,,,,,
7,2st6249t,,0,3,10,consent_start2_copy,1,Proceed,10.16.227.159,2017-08-18 13:17:27.024093+00:00,0,1,AMSD8C1YGP8F2,31Z0PCVWULUSUDODRY2ZGBX3OJ0T7O,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,7,0.00,1,1,7,,0.00,1,,,1,,,,,,,,,,,
8,wls0kc5l,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-18 13:17:30.963383+00:00,0,1,A2UUKFTD0VUX2S,3EFVCAY5L4O2GOXRP9G1S56P11FJ8W,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,8,0.00,1,1,8,,0.00,1,,,1,,,,,,,,,,,
9,rf1tb7zn,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.63.211.204,2017-08-18 13:17:46.507212+00:00,0,1,ACPQ7NNM1NK3G,3B1NLC6UG0BDVE673KX9HE9ZYJYGP9,0.49,$0.74,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,9,0.00,1,1,1,8701563,0.49,3,0.51,1,1,,,,,,,,,,,
10,xbcbl11b,,0,9,10,ultimatum_windfall_vignette,1,Results,10.45.73.26,2017-08-18 13:17:49.581838+00:00,0,1,A3EL0EEIRKNWZW,3BEFOD78W78RYVGAG33GRLI139EM4W,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,10,0.00,1,1,2,,0.00,2,0.00,0,1,,,,,,,,,,,
11,sml78781,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.16.227.159,2017-08-18 13:17:55.587968+00:00,0,1,A25T92H4YKP4RN,3EO896NRAXALE8PFS7RWJ12CFE0TJV,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,11,0.00,1,1,1,6587643,0.00,23,0.50,0,1,,,,,,,,,,,
12,xwykqjnb,,0,9,10,ultimatum_windfall_vignette,1,Results,10.158.162.94,2017-08-18 13:18:26.434678+00:00,0,1,A2XFO0X6RCS98M,3ZQIG0FLQFVMXKT341AQ99K5EVPVW8,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,12,0.00,1,1,2,,0.00,23,0.50,0,1,,,,,,,,,,,
13,9sp5m140,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.180.71.118,2017-08-18 13:18:37.011613+00:00,0,1,A1YNGE7LM9TQHL,3BEFOD78W78RYVGAG33GRLI139EM4W,0.51,$0.76,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,13,0.00,1,1,2,7926131,0.51,3,0.51,1,1,,,,,,,,,,,
14,pyf6vnxw,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.71.207.7,2017-08-18 13:18:37.458188+00:00,0,1,A38ZGWB47QTEY6,304SM51WA4JEHPEOFF9PB8ND5QDBS3,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,14,0.00,1,1,2,5791555,0.50,4,0.50,1,1,,,,,,,,,,,
15,0b0heb5j,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.81.172.78,2017-08-18 13:18:55.720053+00:00,0,1,A3NMJGCQ5MDTG5,3BF51CHDTWPO7TXY6501NDKS5BZH02,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,15,0.00,1,1,1,1143984,0.50,5,0.50,1,1,,,,,,,,,,,
16,o6zwrk2g,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.152.65.114,2017-08-18 13:19:27.608477+00:00,0,1,AQ4OZLFFA58MV,338JKRMM27EK86VGY7XUCJW5EXBHAT,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,16,0.00,1,1,2,4306354,0.50,5,0.50,1,1,,,,,,,,,,,
17,ehnaztp0,,0,3,10,consent_start2_copy,1,Proceed,10.71.208.240,2017-08-18 13:20:30.810236+00:00,0,1,A389LTO1Q8DAKN,3DR23U6WE6TD3S3NE6G5MLPKA65ETW,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,17,0.00,1,1,17,,0.00,1,,,1,,,,,,,,,,,
18,57jj7n1y,,0,3,10,consent_start2_copy,1,Proceed,10.236.186.89,2017-08-18 13:20:32.504219+00:00,0,1,AJ1VMW9NT7287,3QAPZX2QN5SKS3UGNKXU09EQGSI206,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,18,0.00,1,1,18,,0.00,1,,,1,,,,,,,,,,,
19,35pzov91,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.63.211.204,2017-08-18 13:21:05.847456+00:00,0,1,A8PK4C5Y7JK10,3CP1TO84PUGJNAGHKQ36H4AHX0T25R,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,19,0.00,1,1,1,6024839,0.50,6,0.50,1,1,,,,,,,,,,,
20,24zg9tp2,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.169.124.243,2017-08-18 13:21:17.283942+00:00,0,1,A37IBWR55C8V7A,31Z0PCVWULUSUDODRY2ZGBX3OJ0T7O,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,20,0.00,1,1,2,4645451,0.50,6,0.50,1,1,,,,,,,,,,,
21,7ug2u5x8,,0,3,10,consent_start2_copy,1,Proceed,10.152.233.4,2017-08-18 13:21:51.914701+00:00,0,1,AWNDM4Q3FGOER,3DHE4R9OCXQH37511MMXL116N972G9,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,21,0.00,1,1,21,,0.00,1,,,1,,,,,,,,,,,
22,3nru29nz,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.179.204.228,2017-08-18 13:22:26.022102+00:00,0,1,A35SC4D5YNJGOW,3KMS4QQVK3566NDWF8MJ3CNO3UTFK9,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,22,0.00,1,1,1,8201882,0.50,7,0.50,1,1,,,,,,,,,,,
23,gsctducj,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.81.172.78,2017-08-18 13:22:53.713255+00:00,0,1,A34SLWTNACPBMO,3634BBTX0P9F0SN8F517QW8BBQ4IF1,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,23,0.00,1,1,2,291379,0.50,7,0.50,1,1,,,,,,,,,,,
24,y3giuxcz,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.145.25.250,2017-08-18 13:23:05.745663+00:00,0,1,AMA18W8F60Y2J,3IKZ72A5B5V7ETYZCLEZV44SXPYFNE,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,24,0.00,1,1,1,426790,0.50,14,0.50,1,1,,,,,,,,,,,
25,q5jw74f1,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.158.162.94,2017-08-18 13:24:12.171094+00:00,0,1,A37AJI03M37NPJ,3OWEPKL08ARUZ0JTU2GN7CRBZ1FN7I,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,25,0.00,1,1,1,1481850,0.50,8,0.50,1,1,,,,,,,,,,,
26,3asvcvzf,,0,3,10,consent_start2_copy,1,Proceed,10.157.160.84,2017-08-18 13:25:22.821589+00:00,0,1,A37YC7R1H04X9P,337RC3OW06H6MQH40N3O0Y3PGOMVLG,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,26,0.00,1,1,26,,0.00,1,,,1,,,,,,,,,,,
27,yguquvye,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.65.219.125,2017-08-18 13:25:48.380488+00:00,0,1,A5DSYVNGYLCA5,337RC3OW06H6MQH40N3O0Y3PGOMVLG,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,27,0.00,1,1,2,9560342,0.50,8,0.50,1,1,,,,,,,,,,,
28,ugzl7h5t,,0,9,10,ultimatum_windfall_vignette,1,Results,10.157.112.148,2017-08-18 13:25:51.353096+00:00,0,1,ATDGXYZ1HKFKX,3FK0YFF9P0V9IVTYER5UN71R7MOVVZ,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,28,0.00,1,1,1,,0.00,9,0.00,0,1,,,,,,,,,,,
29,1k6hoarj,,0,3,10,consent_start2_copy,1,Proceed,10.236.186.89,2017-08-18 13:27:24.066316+00:00,0,1,AZ9BZONG644TU,3IXQG4FA2UDWCAIP699YUDIND2P9BR,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,29,0.00,1,1,29,,0.00,1,,,1,,,,,,,,,,,
30,8ozcbusb,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.171.119.12,2017-08-18 13:27:36.806156+00:00,0,1,A2UF2FRGVW4T89,3N1FSUEFL6FOU1AX3A4D8VV7UVO4DY,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,30,0.00,1,1,2,7904629,0.00,9,0.00,0,1,,,,,,,,,,,
31,8qiykl6q,,0,3,10,consent_start2_copy,1,Proceed,10.164.172.163,2017-08-18 13:27:57.829876+00:00,0,1,A3CHEWGD8P7JIH,3E7TUJ2EGD1PR7G9K504P36NGN29DZ,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,31,0.00,1,1,31,,0.00,1,,,1,,,,,,,,,,,
32,i4aw5x0s,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.30.39.212,2017-08-18 13:28:18.954361+00:00,0,1,A1CGGZRO2JUQUG,3KXIR214I5V1RRCH6LKWCC43X4Z24N,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,32,0.00,1,1,1,8108463,0.50,10,0.50,1,1,,,,,,,,,,,
33,r83m7ft0,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.81.172.78,2017-08-18 13:28:30.977535+00:00,0,1,A2BO8M77CS3SGZ,31T4R4OBOTVB8WM25C79R1XZ0X27CL,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,33,0.00,1,1,2,6695304,0.50,10,0.50,1,1,,,,,,,,,,,
34,9ww28nqx,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.154.45.231,2017-08-18 13:28:32.400559+00:00,0,1,A3AT9S1CF9QV4K,3FK0YFF9P0V9IVTYER5UN71R7MOVVZ,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,34,0.00,1,1,1,8477825,0.50,11,0.50,1,1,,,,,,,,,,,
35,g2j0qy27,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.69.198.55,2017-08-18 13:30:41.364985+00:00,0,1,A1OSRB1Q63XXWZ,3URFVVM166XQE098AYKSCRC4HQLZUE,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,35,0.00,1,1,2,,0.50,11,0.50,1,1,,,,,,,,,,,
36,z25r2o29,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.93.229.188,2017-08-18 13:31:38.913735+00:00,0,1,A38TZK07ON180S,3TVRFO09GLUYQFMZ0246OJ0AWZUXLL,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,36,0.00,1,1,1,2376465,0.00,12,0.50,0,1,,,,,,,,,,,
37,1k4sy056,,0,10,10,ultimatum_windfall_vignette,1,Validation,10.138.147.190,2017-08-18 13:32:57.595786+00:00,0,1,AY7P2RZY95C44,3Q5ZZ9ZEVPUU9PI607C7RVNKJ0M851,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,37,0.00,1,1,2,,0.00,12,0.50,0,1,,,,,,,,,,,
38,e36km82u,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.234.210.245,2017-08-18 13:33:05.021764+00:00,0,1,A3A29Y6F3RCTCC,3M23Y66PO3M8BDXTJOSH0S1LRP3S60,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,38,0.00,1,1,1,2455054,0.50,13,0.50,1,1,,,,,,,,,,,
39,hipnr81t,,0,3,10,consent_start2_copy,1,Proceed,10.186.38.2,2017-08-18 13:33:28.911981+00:00,0,1,A3Q3YVQONIKZPY,31QNSG6A5S89WTWPO0R4PF1GA6H87G,0.00,$0.25,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,39,0.00,1,1,39,,0.00,1,,,1,,,,,,,,,,,
40,lx0nvt4u,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.81.172.78,2017-08-18 13:34:09.844850+00:00,0,1,A3U4T9760GF6GS,304SM51WA4JEHPEOFF9PB8ND5QESBL,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,40,0.00,1,1,2,6776948,0.50,13,0.50,1,1,,,,,,,,,,,
41,jel3hspf,,0,11,10,ultimatum_windfall_vignette,1,Validation,10.71.208.122,2017-08-18 13:36:34.037218+00:00,0,1,A3MSAPH8LZHMFL,3NJM2BJS4XL0E2Q21Y1QRNOK0R8CPX,0.50,$0.75,p5pp8jxg,,,3SMIWMMK61KJYL6999VKO3M1EQSWU2,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,$0.25,direct_response,0.01,41,0.00,1,1,2,4326295,0.50,14,0.50,1,1,,,,,,,,,,,
